Epoch,MIA Forget Acc,MIA Retain Acc,MIA Forget F1,MIA Retain F1,MIA Forget Precision,MIA Retain Precision,MIA Forget Recall,MIA Retain Recall,Train Acc,Val Acc,Test Acc,Forget Acc
0,0.9,0.9,0.9090909090909091,0.9090909090909091,0.8333333333333334,0.8333333333333334,1.0,1.0,0.9974009096816114,0.2863070539419087,0.2863070539419087,1.0
1,0.9,0.9,0.9090909090909091,0.9090909090909091,0.8333333333333334,0.8333333333333334,1.0,1.0,0.9974009096816114,0.2863070539419087,0.2863070539419087,1.0
2,0.9,0.9,0.9090909090909091,0.9090909090909091,0.8333333333333334,0.8333333333333334,1.0,1.0,0.9974009096816114,0.2863070539419087,0.2863070539419087,1.0
3,0.9,0.9,0.9090909090909091,0.9090909090909091,0.8333333333333334,0.8333333333333334,1.0,1.0,0.9974009096816114,0.2883817427385892,0.2883817427385892,1.0
4,0.9,0.9,0.9090909090909091,0.9090909090909091,0.8333333333333334,0.8333333333333334,1.0,1.0,0.9974009096816114,0.2883817427385892,0.2883817427385892,1.0
5,0.9,0.9,0.9090909090909091,0.9090909090909091,0.8333333333333334,0.8333333333333334,1.0,1.0,0.9974009096816114,0.2863070539419087,0.2863070539419087,1.0
6,0.9,0.9,0.9090909090909091,0.9090909090909091,0.8333333333333334,0.8333333333333334,1.0,1.0,0.9974009096816114,0.2842323651452282,0.2842323651452282,1.0
7,0.9,0.9,0.9090909090909091,0.9090909090909091,0.8333333333333334,0.8333333333333334,1.0,1.0,0.9974009096816114,0.2842323651452282,0.2842323651452282,1.0
8,0.9,0.9,0.9090909090909091,0.9090909090909091,0.8333333333333334,0.8333333333333334,1.0,1.0,0.9974009096816114,0.2821576763485477,0.2821576763485477,1.0
9,0.85,0.9,0.8571428571428571,0.9090909090909091,0.8181818181818182,0.8333333333333334,0.9,1.0,0.9974009096816114,0.2800829875518672,0.2800829875518672,1.0
10,0.85,0.9,0.8571428571428571,0.9090909090909091,0.8181818181818182,0.8333333333333334,0.9,1.0,0.9980506822612085,0.27800829875518673,0.27800829875518673,1.0
11,0.8,0.9,0.8,0.9090909090909091,0.8,0.8333333333333334,0.8,1.0,0.9980506822612085,0.27800829875518673,0.27800829875518673,1.0
12,0.8,0.9,0.8,0.9090909090909091,0.8,0.8333333333333334,0.8,1.0,0.9980506822612085,0.27593360995850624,0.27593360995850624,1.0
13,0.75,0.9,0.7368421052631579,0.9090909090909091,0.7777777777777778,0.8333333333333334,0.7,1.0,0.9980506822612085,0.2717842323651452,0.2717842323651452,1.0
14,0.8,0.9,0.8,0.9090909090909091,0.8,0.8333333333333334,0.8,1.0,0.9980506822612085,0.26556016597510373,0.26556016597510373,1.0
15,0.65,0.9,0.5882352941176471,0.9090909090909091,0.7142857142857143,0.8333333333333334,0.5,1.0,0.9980506822612085,0.26348547717842324,0.26348547717842324,1.0
16,0.65,0.9,0.5882352941176471,0.9090909090909091,0.7142857142857143,0.8333333333333334,0.5,1.0,0.9980506822612085,0.26141078838174275,0.26141078838174275,1.0
17,0.65,0.9,0.5882352941176471,0.9090909090909091,0.7142857142857143,0.8333333333333334,0.5,1.0,0.9980506822612085,0.26141078838174275,0.26141078838174275,1.0
18,0.6,0.85,0.5,0.8571428571428571,0.6666666666666666,0.8181818181818182,0.4,0.9,0.9980506822612085,0.2551867219917012,0.2551867219917012,1.0
19,0.55,0.8,0.4,0.8,0.6,0.8,0.3,0.8,0.9948018193632229,0.2572614107883817,0.2572614107883817,0.8
20,0.45,0.7,0.26666666666666666,0.7,0.4,0.7,0.2,0.7,0.9922027290448343,0.2551867219917012,0.2551867219917012,0.8
21,0.45,0.7,0.15384615384615385,0.6666666666666666,0.3333333333333333,0.75,0.1,0.6,0.9870045484080572,0.2572614107883817,0.2572614107883817,0.8
22,0.4,0.6,0.14285714285714285,0.5555555555555556,0.25,0.625,0.1,0.5,0.9766081871345029,0.24896265560165975,0.24896265560165975,0.5
23,0.5,0.65,0.2857142857142857,0.5882352941176471,0.5,0.7142857142857143,0.2,0.5,0.9610136452241715,0.23443983402489627,0.23443983402489627,0.5
24,0.5,0.65,0.2857142857142857,0.5882352941176471,0.5,0.7142857142857143,0.2,0.5,0.9187784275503573,0.23858921161825727,0.23858921161825727,0.3
25,0.6,0.6,0.5555555555555556,0.5555555555555556,0.625,0.625,0.5,0.5,0.8421052631578947,0.23443983402489627,0.23443983402489627,0.1
26,0.65,0.6,0.631578947368421,0.5555555555555556,0.6666666666666666,0.625,0.6,0.5,0.7205977907732294,0.22821576763485477,0.22821576763485477,0.0
27,0.85,0.65,0.8571428571428571,0.5882352941176471,0.8181818181818182,0.7142857142857143,0.9,0.5,0.5821962313190383,0.21161825726141079,0.21161825726141079,0.0
28,0.75,0.55,0.8,0.5714285714285714,0.6666666666666666,0.5454545454545454,1.0,0.6,0.45094217024041583,0.1970954356846473,0.1970954356846473,0.0
29,0.7,0.6,0.7692307692307693,0.6666666666666666,0.625,0.5714285714285714,1.0,0.8,0.3489278752436647,0.1825726141078838,0.1825726141078838,0.0
