Epoch,MIA Forget Acc,MIA Retain Acc,MIA Forget F1,MIA Retain F1,MIA Forget Precision,MIA Retain Precision,MIA Forget Recall,MIA Retain Recall,Train Acc,Val Acc,Test Acc,Forget Acc
12,0.8312693498452013,0.8281733746130031,0.8475524475524475,0.844319775596073,0.7729591836734694,0.7717948717948718,0.9380804953560371,0.9318885448916409,1.0,0.48775,0.48775,1.0
13,0.8297213622291022,0.8235294117647058,0.84593837535014,0.8394366197183099,0.7723785166240409,0.7700258397932817,0.934984520123839,0.9226006191950464,1.0,0.488,0.488,1.0
14,0.8359133126934984,0.8219814241486069,0.8523676880222841,0.8377997179125529,0.7746835443037975,0.7694300518134715,0.9473684210526315,0.9195046439628483,1.0,0.488,0.488,1.0
15,0.8359133126934984,0.826625386996904,0.8523676880222841,0.8426966292134831,0.7746835443037975,0.7712082262210797,0.9473684210526315,0.9287925696594427,1.0,0.488,0.488,1.0
16,0.8343653250773994,0.8281733746130031,0.8507670850767085,0.844319775596073,0.7741116751269036,0.7717948717948718,0.9442724458204335,0.9318885448916409,1.0,0.48825,0.48825,1.0
17,0.8343653250773994,0.8405572755417957,0.849507735583685,0.855944055944056,0.7783505154639175,0.7806122448979592,0.934984520123839,0.9473684210526315,1.0,0.4885,0.4885,1.0
18,0.8297213622291022,0.8281733746130031,0.84375,0.8421052631578947,0.7795275590551181,0.7789473684210526,0.9195046439628483,0.9164086687306502,1.0,0.4885,0.4885,1.0
19,0.8343653250773994,0.8421052631578947,0.8477951635846372,0.8559322033898306,0.7842105263157895,0.787012987012987,0.9226006191950464,0.9380804953560371,1.0,0.48925,0.48925,1.0
20,0.8219814241486069,0.8390092879256966,0.8373408769448374,0.8551532033426184,0.7708333333333334,0.7772151898734178,0.9164086687306502,0.9504643962848297,1.0,0.48875,0.48875,0.9969040247678018
21,0.804953560371517,0.8235294117647058,0.82,0.8398876404494382,0.7612732095490716,0.7686375321336761,0.8885448916408669,0.9256965944272446,1.0,0.489,0.489,0.9907120743034056
22,0.7910216718266254,0.8281733746130031,0.8040638606676342,0.844319775596073,0.7568306010928961,0.7717948717948718,0.8575851393188855,0.9318885448916409,1.0,0.4885,0.4885,0.9845201238390093
23,0.7414860681114551,0.8173374613003096,0.7434715821812596,0.8314285714285714,0.7378048780487805,0.7718832891246684,0.7492260061919505,0.9009287925696594,1.0,0.49,0.49,0.9690402476780186
24,0.673374613003096,0.7941176470588235,0.6546644844517185,0.806966618287373,0.6944444444444444,0.7595628415300546,0.6191950464396285,0.8606811145510835,1.0,0.486,0.486,0.913312693498452
25,0.5804953560371517,0.7554179566563467,0.5186500888099467,0.7662721893491125,0.6083333333333333,0.7337110481586402,0.4520123839009288,0.8018575851393189,0.999609375,0.49225,0.49225,0.8080495356037152
26,0.5959752321981424,0.7678018575851393,0.5297297297297298,0.7747747747747747,0.6336206896551724,0.7521865889212828,0.4551083591331269,0.7987616099071208,0.999609375,0.49325,0.49325,0.7275541795665634
27,0.5572755417956656,0.7585139318885449,0.4742647058823529,0.7685459940652819,0.583710407239819,0.7378917378917379,0.3993808049535604,0.8018575851393189,0.99984375,0.489,0.489,0.6439628482972136
28,0.5495356037151703,0.7476780185758514,0.46605504587155966,0.7578008915304606,0.5720720720720721,0.7285714285714285,0.3931888544891641,0.7894736842105263,0.999609375,0.48725,0.48725,0.5696594427244582
29,0.5634674922600619,0.7616099071207431,0.4777777777777778,0.7694610778443114,0.5944700460829493,0.744927536231884,0.3993808049535604,0.7956656346749226,0.999453125,0.48975,0.48975,0.48606811145510836
